Small Unit Installation Postcode,Previous Years (2001-2019) - Installation Quantity,Previous Years (2001-2019) - SGU Output Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Sep 2020 - Installations Quantity,Sep 2020 - SGU Rated Output In kW,Oct 2020 - Installations Quantity,Oct 2020 - SGU Rated Output In kW,Nov 2020 - Installations Quantity,Nov 2020 - SGU Rated Output In kW,Dec 2020 - Installations Quantity,Dec 2020 - SGU Rated Output In kW,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW,Jun 2021 - Installations Quantity,Jun 2021 - SGU Rated Output In kW,Jul 2021 - Installations Quantity,Jul 2021 - SGU Rated Output In kW,Aug 2021 - Installations Quantity,Aug 2021 - SGU Rated Output In kW,Sep 2021 - Installations Quantity,Sep 2021 - SGU Rated Output In kW,Oct 2021 - Installations Quantity,Oct 2021 - SGU Rated Output In kW,Nov 2021 - Installations Quantity,Nov 2021 - SGU Rated Output In kW,Dec 2021 - Installations Quantity,Dec 2021 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
3943,316,1535.805,1,7.000,1,6.600,4,21.535,4,27.770,8,55.380,8,57.665,6,43.100,2,17.550,1,8.760,2,13.000,4,27.275,9,62.320,1,6.650,2,10.950,2,21.090,3,22.835,5,44.950,7,68.430,12,82.275,6,35.030,3,28.330,8,81.820,4,30.630,6,46.880,425,2363.630
3944,119,680.703,0,0.000,5,42.870,3,17.175,0,0.000,2,15.620,3,32.470,3,14.850,1,14.800,0,0.000,2,10.360,3,23.665,2,20.750,2,34.190,2,9.250,2,14.800,2,34.350,0,0.000,3,23.170,1,9.620,0,0.000,2,15.130,3,22.810,4,128.800,4,45.820,168,1211.203
3945,190,930.086,0,0.000,6,41.580,4,56.580,1,6.615,1,6.600,0,0.000,2,13.200,2,10.200,0,0.000,3,26.400,1,19.800,0,0.000,0,0.000,1,2.220,1,9.620,1,6.660,2,13.260,3,25.750,1,6.660,3,15.280,1,14.800,1,6.660,2,12.520,4,27.450,230,1251.941
3946,39,159.345,0,0.000,0,0.000,0,0.000,3,21.420,2,13.200,1,7.920,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,2,56.610,1,4.950,1,25.200,0,0.000,0,0.000,0,0.000,1,9.750,0,0.000,0,0.000,0,0.000,51,304.995
3950,597,2933.909,0,0.000,5,32.210,9,53.605,5,22.855,4,20.260,5,64.200,1,6.600,10,62.870,5,28.965,7,48.880,4,24.730,3,37.600,0,0.000,5,40.690,3,17.300,3,114.060,0,0.000,11,86.040,10,96.240,7,52.170,2,12.580,1,11.100,3,23.680,8,123.570,708,3914.114
3951,160,792.707,1,6.600,3,23.360,3,21.645,3,22.955,0,0.000,0,0.000,1,6.600,3,19.875,0,0.000,0,0.000,7,80.190,1,9.600,1,9.990,4,39.600,2,13.320,1,10.360,0,0.000,4,64.750,2,22.560,2,17.390,3,25.635,1,13.320,1,6.400,1,19.240,204,1226.097
3953,962,4801.530,3,25.855,6,35.510,6,36.040,2,19.080,7,83.340,8,171.815,9,79.720,9,55.445,11,147.025,9,59.420,8,85.320,15,142.410,3,19.920,12,94.780,7,92.780,10,72.290,4,22.290,13,78.630,14,141.810,11,119.495,9,58.980,4,25.500,5,38.280,7,201.160,1154,6708.425
3954,64,270.710,1,6.500,0,0.000,0,0.000,0,0.000,1,5.610,0,0.000,1,6.600,1,15.840,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,25.900,0,0.000,0,0.000,0,0.000,1,13.140,2,13.320,0,0.000,3,16.590,0,0.000,0,0.000,75,374.210
3956,618,2636.455,1,70.290,5,36.905,3,18.480,7,40.275,6,31.045,1,6.600,3,17.740,3,17.640,7,40.800,7,42.630,11,65.400,2,13.260,6,39.840,6,37.470,12,87.120,3,26.820,9,58.280,5,30.710,4,24.230,10,59.990,12,174.970,4,26.640,7,48.070,5,50.330,757,3701.990
3957,45,252.162,0,0.000,1,12.870,1,1.650,0,0.000,1,99.660,0,0.000,1,13.200,0,0.000,1,6.600,1,6.660,3,32.085,0,0.000,0,0.000,0,0.000,2,71.720,1,6.660,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,14.430,0,0.000,58,517.697
3958,29,134.756,1,8.040,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,2,19.860,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.700,1,6.660,0,0.000,35,179.616
3959,314,1198.295,1,5.940,3,13.045,4,26.640,0,0.000,1,6.600,5,24.420,6,33.565,5,30.850,3,12.900,5,26.730,8,66.100,3,17.850,1,5.280,5,31.940,4,27.000,0,0.000,3,27.080,3,27.720,2,16.650,3,15.840,4,26.280,3,80.040,0,0.000,5,29.120,391,1749.885
3960,500,2241.870,6,38.060,10,52.035,1,9.900,4,26.555,5,42.975,2,11.835,4,16.980,4,34.260,8,49.170,2,6.170,4,25.190,7,40.000,0,0.000,4,27.780,6,73.940,4,48.685,1,6.660,4,27.220,6,83.560,3,19.040,5,33.015,4,39.610,6,31.400,4,52.910,604,3038.820
3962,181,682.660,1,98.800,2,10.560,0,0.000,1,4.620,0,0.000,2,13.560,2,12.110,0,0.000,1,6.600,3,18.420,3,15.820,2,13.260,0,0.000,3,19.650,1,6.660,0,0.000,1,6.600,1,6.600,1,1.980,0,0.000,2,19.100,1,11.100,0,0.000,1,13.650,209,961.750
3964,27,102.910,0,0.000,0,0.000,1,6.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,30,122.470
3965,47,175.136,1,3.300,0,0.000,0,0.000,1,3.250,0,0.000,1,18.260,1,4.620,0,0.000,0,0.000,0,0.000,0,0.000,2,14.200,0,0.000,0,0.000,0,0.000,2,13.200,2,54.450,0,0.000,0,0.000,1,10.360,1,3.700,0,0.000,2,20.370,0,0.000,61,320.846
3966,82,388.870,2,46.400,1,6.600,0,0.000,0,0.000,1,5.280,0,0.000,0,0.000,1,7.590,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,11.780,1,6.660,0,0.000,1,6.660,0,0.000,1,7.920,1,6.660,1,4.950,0,0.000,0,0.000,1,6.630,95,506.000
3967,24,101.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,34.720,0,0.000,0,0.000,0,0.000,30,149.800
3971,586,2456.222,2,11.195,4,66.750,3,24.420,2,11.085,7,43.400,7,64.290,5,30.280,4,17.160,1,6.400,5,36.300,5,32.660,7,159.360,4,19.890,2,14.430,4,42.340,4,31.800,6,20.225,10,81.020,7,45.860,5,30.710,6,47.400,4,122.580,4,34.630,3,24.430,697,3474.837
3975,1881,7867.278,36,227.665,43,263.810,34,222.310,42,250.535,27,150.770,29,192.160,42,383.945,24,122.835,13,123.435,30,194.100,57,367.960,61,386.890,30,211.510,41,248.640,39,274.735,25,169.330,32,198.180,30,188.720,43,286.020,25,172.490,14,142.830,37,322.360,29,178.625,35,274.140,2699,13421.273
3976,2126,7418.427,22,133.235,30,181.190,21,132.725,22,120.760,29,225.345,27,170.985,52,333.900,7,43.980,1,6.600,23,163.760,57,359.055,65,439.040,33,213.870,34,239.565,42,269.040,35,218.280,40,236.840,33,255.480,42,275.665,30,196.650,22,150.580,20,144.180,25,174.595,17,114.210,2855,12217.957
3977,10121,42415.896,190,1190.910,217,1377.155,180,1106.695,106,759.930,148,977.880,175,1246.315,232,1666.400,43,293.625,9,98.305,193,1449.420,324,2307.940,265,1942.750,182,1224.100,177,1152.110,219,1529.530,193,1488.465,150,1098.060,165,1180.540,220,1670.450,174,1303.510,147,1050.440,167,1244.480,169,1197.125,109,872.800,14275,71844.831
3978,2792,15728.380,171,1081.475,145,901.230,118,750.835,81,525.810,105,684.840,126,847.265,165,1057.460,34,236.525,10,68.110,113,795.485,231,1574.855,184,1268.820,111,736.270,132,872.545,152,1071.080,109,730.040,103,684.690,129,910.070,129,895.970,128,900.225,87,708.610,133,1066.010,128,880.895,103,926.765,5719,35904.260
3979,54,264.080,0,0.000,1,6.600,0,0.000,0,0.000,1,14.850,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,1,13.200,3,43.600,0,0.000,1,6.600,0,0.000,1,4.620,0,0.000,1,8.880,2,11.100,0,0.000,2,12.500,0,0.000,0,0.000,1,6.660,69,399.290
3980,436,1947.122,3,19.800,4,25.440,2,13.465,3,31.350,7,63.955,3,20.460,6,87.920,2,19.050,1,6.930,5,31.800,3,15.000,7,47.150,2,26.520,1,9.990,8,65.155,2,21.830,5,36.450,7,53.240,3,20.955,6,71.750,5,45.960,3,18.850,3,21.620,3,29.570,530,2751.332
3981,553,2913.613,5,34.050,6,41.050,6,48.690,5,30.470,6,39.830,6,59.030,6,41.070,2,13.100,1,39.600,12,276.520,13,95.680,9,53.720,5,38.970,6,40.890,13,305.290,9,157.260,4,216.820,11,148.630,12,184.140,8,83.855,7,62.925,4,31.020,8,62.875,6,70.960,723,5090.058
3984,882,3651.946,5,29.525,16,132.045,23,168.935,15,113.960,21,150.165,13,125.085,22,162.620,3,19.200,17,108.890,10,70.740,10,67.955,18,196.660,12,89.810,14,95.850,24,185.755,13,91.290,16,199.775,11,72.670,11,76.730,26,195.790,8,74.000,19,133.840,13,135.650,12,107.070,1234,6455.956
3987,225,1011.673,4,27.295,1,6.600,1,6.600,1,6.600,3,19.830,1,6.270,2,13.080,0,0.000,2,19.860,1,6.660,3,18.480,6,43.230,2,18.810,1,5.760,1,5.920,0,0.000,2,19.480,0,0.000,2,19.245,1,9.360,0,0.000,2,16.280,1,6.660,0,0.000,262,1287.693
3988,166,863.960,0,0.000,0,0.000,0,0.000,0,0.000,1,5.940,2,12.890,0,0.000,2,16.500,3,39.460,3,42.120,1,6.660,1,13.200,0,0.000,4,26.580,1,6.660,1,9.990,0,0.000,1,4.810,2,6.750,1,6.660,0,0.000,2,13.320,1,6.660,0,0.000,192,1082.160
3990,25,102.030,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,46.620,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,28,155.250
3991,86,363.032,0,0.000,0,0.000,2,17.175,0,0.000,0,0.000,1,6.600,0,0.000,1,6.600,1,6.600,1,9.990,0,0.000,1,7.920,0,0.000,0,0.000,1,6.600,1,6.660,0,0.000,0,0.000,0,0.000,1,6.630,0,0.000,1,25.740,1,6.600,1,11.840,99,481.987
3992,152,685.470,1,6.600,1,6.615,0,0.000,3,17.100,0,0.000,1,7.560,1,5.940,2,9.250,4,28.070,1,4.620,2,11.880,0,0.000,0,0.000,5,64.140,3,19.920,6,40.920,2,9.930,4,27.380,4,52.255,5,33.300,2,13.320,2,18.070,1,6.240,4,38.850,206,1107.430
3995,1467,6344.223,15,98.205,17,183.960,17,128.200,15,96.335,10,65.650,10,68.555,14,111.250,16,98.050,29,203.105,31,207.730,15,99.120,18,180.270,11,67.740,21,153.245,20,118.960,19,128.710,23,236.825,15,93.060,20,225.990,23,157.770,25,192.440,15,96.480,28,212.180,26,269.190,1920,9837.243
3996,970,4323.074,6,39.785,7,54.855,9,60.200,13,85.860,15,97.115,15,77.990,12,57.730,7,54.720,20,131.625,17,104.615,8,65.815,15,155.380,8,56.790,8,54.020,16,116.860,14,84.120,9,67.720,14,88.200,10,107.920,15,116.690,3,19.980,4,27.690,8,60.535,9,63.040,1232,6172.329
4000,204,1567.483,4,36.100,4,67.550,1,5.400,6,149.900,1,6.600,1,6.500,2,34.980,3,23.100,2,22.040,1,2.970,4,74.560,3,126.900,1,6.660,1,6.600,3,19.890,1,6.660,1,6.400,2,49.640,4,20.360,3,23.560,4,22.200,3,51.680,1,9.620,9,164.060,269,2511.413
4001,13,119.466,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.660,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,30.800,15,156.926
4002,1,7.905,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.905
4004,7,27.420,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,7,27.420
4005,480,2701.800,6,40.595,6,72.385,5,32.915,6,67.445,3,51.810,8,53.730,1,9.600,10,91.620,7,103.105,5,74.470,10,97.240,9,109.550,1,8.510,5,52.200,4,44.690,5,32.750,9,99.545,8,67.270,6,50.350,8,78.605,7,50.590,4,33.370,8,93.300,13,145.550,634,4262.995
4006,317,3431.915,3,16.050,2,17.100,4,39.432,2,12.980,3,35.970,4,65.800,2,26.490,4,117.920,6,74.980,3,113.715,6,143.310,1,49.920,1,19.800,2,119.790,2,17.780,4,176.460,4,143.380,1,9.990,2,16.840,3,84.800,3,101.970,2,35.790,6,67.930,7,84.180,394,5024.292
4007,653,4022.698,5,42.240,14,137.575,14,117.070,8,58.660,4,37.695,9,112.670,5,54.960,6,72.180,6,57.770,9,183.285,6,57.390,4,68.500,4,37.210,7,80.190,13,127.765,7,90.370,16,129.560,5,48.945,2,29.600,9,83.680,10,138.920,13,193.665,6,53.140,14,158.030,849,6193.768
4008,59,1368.710,0,0.000,0,0.000,0,0.000,2,105.415,0,0.000,1,19.800,8,454.615,2,38.280,1,10.730,0,0.000,4,298.000,1,99.680,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,1,79.920,1,10.560,1,39.750,0,0.000,0,0.000,82,2532.060
4009,44,1124.391,1,22.715,1,79.200,1,6.600,1,99.840,1,37.620,2,81.995,0,0.000,0,0.000,0,0.000,0,0.000,2,178.920,1,12.580,0,0.000,1,39.600,1,41.070,0,0.000,1,99.900,3,98.880,0,0.000,1,20.000,0,0.000,0,0.000,0,0.000,5,349.580,66,2292.891
4010,158,824.114,2,27.720,1,5.610,1,6.600,1,14.520,1,6.600,3,76.350,4,43.920,1,7.560,3,30.720,5,30.810,3,29.340,4,78.120,2,46.470,4,31.760,0,0.000,1,6.660,3,17.220,4,101.080,0,0.000,0,0.000,2,46.660,4,71.750,3,43.820,0,0.000,210,1547.404
4011,1132,5547.665,14,242.680,20,163.100,17,126.410,17,143.950,11,84.990,11,118.350,11,79.430,22,197.440,10,86.310,19,188.115,15,124.755,15,132.560,18,150.260,20,190.645,24,324.175,14,102.230,10,81.850,13,111.800,8,123.370,14,204.345,19,171.900,14,149.340,28,292.630,22,200.735,1518,9339.035
4012,1781,7188.488,14,93.250,20,144.370,18,110.350,21,164.880,17,136.470,9,149.080,22,172.805,25,203.125,26,215.050,14,177.220,18,162.785,23,202.670,16,105.190,33,269.500,20,146.030,8,97.630,29,200.480,20,165.220,19,153.410,19,147.310,27,223.510,11,121.410,16,133.750,23,206.890,2249,11090.873
4013,466,2600.778,4,44.665,4,24.120,6,39.665,5,33.925,11,90.585,6,140.535,7,60.230,7,53.280,5,63.805,6,43.040,3,21.840,3,49.180,6,51.900,6,48.090,8,73.920,2,111.000,6,38.360,4,41.180,6,169.815,4,39.070,5,69.140,2,18.500,4,38.310,2,19.950,588,3984.883
4014,1829,8734.360,18,239.975,14,100.090,29,314.830,20,157.735,20,136.830,22,311.980,20,143.285,21,161.655,21,181.190,20,174.885,24,189.400,26,215.975,25,198.105,37,318.535,21,186.080,21,142.520,16,127.585,19,226.110,13,112.440,24,175.270,25,207.650,14,104.750,18,155.745,20,177.840,2337,13194.820
4017,5438,20142.462,42,287.955,50,319.510,50,357.720,45,347.205,56,470.765,56,455.470,57,390.500,52,392.270,59,402.130,50,378.540,67,495.690,62,441.120,48,382.045,46,355.505,45,339.895,44,359.525,53,438.730,46,375.945,56,717.520,45,355.140,48,384.615,42,391.575,41,300.900,55,499.075,6653,29781.807
4018,1869,6308.866,18,86.330,18,97.880,22,118.825,8,46.385,13,55.380,12,147.235,28,171.010,24,150.900,31,159.090,30,165.800,14,98.850,18,133.130,21,168.920,16,110.600,12,75.880,14,89.040,12,94.610,12,86.095,19,128.970,11,73.735,19,135.560,13,85.330,14,96.230,13,83.705,2281,8968.356
4019,2447,10146.241,16,100.215,22,160.245,29,240.485,21,177.370,27,168.280,24,152.055,30,221.730,34,379.860,22,174.650,26,248.740,32,293.965,14,110.415,13,97.010,27,224.030,25,213.620,22,160.680,23,151.300,18,190.550,21,183.185,25,175.280,24,289.235,21,136.730,14,136.930,24,321.510,3001,14854.311
4020,3063,12595.670,27,191.270,26,199.110,60,460.055,39,265.965,35,254.820,46,347.190,41,327.985,43,375.815,53,488.100,27,199.585,46,389.740,36,324.920,21,151.490,37,316.260,48,405.510,38,315.825,31,318.350,28,223.065,36,335.910,46,444.940,44,381.095,32,259.820,36,306.700,47,501.075,3986,20380.265
4021,1456,5289.219,10,65.745,9,58.805,10,65.205,9,62.215,15,90.310,9,62.300,11,96.200,13,85.485,14,90.590,12,107.385,4,65.300,9,58.555,12,82.530,6,35.520,17,126.410,9,66.270,9,80.375,9,59.580,7,54.640,8,68.530,8,58.170,11,101.100,10,86.790,8,56.725,1695,7073.954
4022,1285,4177.177,8,48.105,12,81.570,17,123.675,8,52.170,15,91.750,13,80.175,13,78.335,18,122.815,9,51.425,10,65.150,12,76.985,16,493.360,8,63.640,12,92.930,16,113.880,14,101.510,9,58.500,10,110.790,11,86.850,13,79.355,13,103.750,14,110.455,10,132.050,4,28.375,1570,6624.777
4025,190,500.790,0,0.000,2,8.510,0,0.000,0,0.000,0,0.000,2,9.290,2,53.460,1,4.100,1,7.920,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,13.300,0,0.000,1,10.800,0,0.000,0,0.000,1,4.275,2,8.900,0,0.000,0,0.000,1,12.450,204,633.795
4030,1178,5445.566,16,147.615,9,69.065,22,165.915,7,147.185,11,81.370,8,58.005,14,126.210,9,88.010,13,99.785,14,95.930,19,154.385,28,260.930,12,117.445,12,123.655,15,125.030,14,112.745,12,93.210,8,66.140,13,206.195,18,132.950,10,131.630,12,90.140,9,64.570,20,263.385,1503,8467.066
4031,1164,5450.522,15,109.260,6,43.985,12,78.495,16,133.880,16,116.225,15,179.725,11,82.105,13,113.145,18,145.010,16,130.450,12,103.995,29,366.370,10,87.690,18,154.970,8,72.040,20,156.770,15,117.825,13,147.180,9,70.510,11,85.860,12,87.860,15,120.935,7,60.185,17,181.095,1498,8396.087
4032,1196,5021.172,19,149.114,8,52.845,8,47.495,21,147.345,11,76.970,14,97.440,11,82.465,15,183.850,24,174.750,9,58.540,18,126.905,17,181.455,7,79.050,16,132.000,13,118.230,9,64.730,12,110.435,10,206.610,14,151.050,13,103.920,13,138.080,13,91.600,14,121.320,8,77.760,1513,7795.131
4034,5577,22315.562,41,352.970,39,286.250,48,357.965,47,393.375,43,295.570,60,453.180,61,416.625,46,353.280,60,500.860,61,485.660,70,560.270,62,467.630,51,405.685,57,489.955,73,595.410,49,398.300,43,308.655,51,640.445,40,367.010,71,719.565,50,380.305,44,442.215,49,404.755,40,587.450,6833,32978.947
4035,4507,19153.769,42,408.740,44,308.125,56,408.315,52,552.210,49,481.140,37,272.185,59,406.100,52,407.995,61,484.500,60,477.290,64,549.030,54,450.530,45,311.480,46,383.250,55,493.515,61,504.030,33,281.550,42,395.830,28,254.305,39,400.385,30,293.975,35,287.920,48,412.345,41,380.965,5640,28759.479
4036,1122,4366.321,12,75.660,4,28.680,12,113.180,7,45.920,6,37.800,3,24.330,7,44.080,11,78.645,9,61.220,8,62.030,7,54.780,13,102.950,9,65.620,8,58.210,11,86.810,12,89.390,13,96.760,6,42.600,13,111.360,7,53.930,12,105.310,5,33.680,10,169.750,7,52.420,1334,6061.436
4037,1411,6129.490,10,84.730,13,97.755,12,95.805,15,121.700,8,52.600,4,29.400,18,161.555,12,89.890,14,122.425,19,155.055,20,177.920,16,132.310,13,100.940,14,118.040,16,128.610,13,123.850,9,83.930,8,61.080,14,118.565,14,118.465,13,116.820,11,90.290,9,80.385,11,92.035,1717,8683.645
4051,2431,11352.093,15,110.395,22,167.060,34,267.545,27,196.440,35,255.415,24,206.245,29,235.350,29,249.145,32,267.110,43,341.215,37,268.470,38,374.100,33,230.190,44,349.125,36,297.040,26,258.110,28,214.930,26,231.330,31,321.505,21,202.995,32,260.790,27,236.945,40,358.740,31,260.170,3171,17512.453
4053,5058,20099.506,41,288.705,45,325.455,61,467.325,52,448.895,41,278.570,37,380.095,55,467.080,55,409.395,53,414.320,55,404.750,60,478.765,51,420.960,50,354.805,56,555.335,60,456.648,50,432.320,43,422.995,53,440.990,44,438.020,42,506.000,47,432.215,49,384.300,58,495.885,56,488.220,6272,30291.554
4054,1855,6658.256,16,102.930,14,86.290,12,81.300,10,62.655,16,103.865,8,66.730,20,238.600,18,124.460,20,122.785,17,127.040,22,142.600,16,106.045,12,89.110,16,124.530,15,109.500,9,73.750,12,94.955,15,128.875,13,103.365,14,104.850,12,75.980,8,51.170,14,102.170,12,123.540,2196,9205.351
4055,3394,13705.072,31,227.970,27,190.415,31,232.200,35,251.625,20,181.460,27,291.510,48,369.985,31,240.365,53,402.805,42,341.660,51,411.220,25,241.980,27,185.950,26,218.910,37,338.315,47,417.410,45,385.430,22,190.695,33,275.805,21,180.300,37,298.130,19,145.815,35,291.840,36,314.935,4200,20331.802
4059,733,3291.896,9,68.840,11,70.125,12,79.540,10,197.570,9,78.515,11,174.155,6,70.190,12,79.670,6,77.410,13,88.060,8,53.670,7,48.760,6,45.550,19,148.400,9,80.130,6,46.330,3,35.460,10,70.640,6,42.750,8,151.540,9,72.080,15,124.220,11,84.700,10,106.690,959,5386.891
4060,1307,6103.593,11,104.115,16,126.450,16,119.580,16,216.950,13,110.530,11,98.305,17,126.895,16,151.665,19,156.210,14,108.645,19,152.660,14,107.330,17,129.060,20,173.935,24,198.940,14,102.760,7,55.710,17,151.220,21,178.470,14,114.810,15,111.860,9,69.065,17,155.220,14,142.125,1678,9266.103
4061,2367,9643.154,20,175.005,23,164.595,30,194.525,19,137.785,23,157.845,19,163.020,29,194.730,17,124.400,21,173.835,27,202.210,24,201.815,21,164.865,17,136.785,36,296.520,29,220.855,25,204.995,25,213.810,17,117.945,29,263.670,16,128.520,25,215.315,21,177.290,28,249.335,33,287.825,2941,14210.649
4062,1,1.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.500
4063,1,1.250,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.250
4064,803,4449.115,12,81.495,10,144.795,21,170.465,19,208.170,13,116.220,9,94.195,14,169.855,7,62.535,9,74.780,13,198.350,13,101.505,13,163.740,13,97.030,9,107.270,8,43.220,7,55.735,13,102.080,9,65.090,11,109.620,12,148.575,17,255.210,13,131.740,6,62.480,11,98.220,1085,7311.490
4065,980,4466.822,11,75.635,15,142.425,9,83.125,15,135.775,9,75.775,7,55.605,13,104.290,13,116.685,10,110.160,17,120.495,15,145.040,17,151.320,5,46.980,16,138.705,18,152.010,13,105.080,13,121.845,18,132.485,18,179.020,11,101.080,16,116.765,15,143.930,16,136.480,19,169.865,1309,7327.397
4066,877,4722.401,20,174.970,6,45.115,12,189.305,5,33.000,6,58.215,17,115.820,7,77.350,11,69.740,12,112.150,11,95.325,13,136.505,16,98.465,10,80.580,17,123.515,14,96.340,9,68.810,14,199.715,12,92.170,10,127.440,7,44.755,10,90.720,9,135.790,13,102.320,14,174.910,1152,7265.426
4067,496,2579.011,12,87.205,6,40.675,8,80.235,4,28.980,7,49.995,6,26.130,5,39.430,5,41.690,5,37.585,6,39.390,5,35.200,10,75.990,7,50.690,2,13.320,6,53.980,7,58.560,13,187.660,4,25.550,8,153.370,3,30.790,6,69.760,5,48.880,1,9.360,2,19.530,639,3882.966
4068,1692,8058.702,25,206.185,20,155.160,24,196.400,12,67.960,14,224.765,16,136.255,9,79.350,18,169.055,20,168.070,16,161.060,29,238.870,15,201.735,23,194.960,22,199.150,22,184.590,24,211.860,25,214.165,19,272.890,22,280.990,15,146.390,16,128.810,18,178.025,20,199.325,26,340.990,2162,12615.712
4069,4908,22711.624,38,280.535,46,390.390,62,527.600,48,427.410,45,471.140,34,325.635,49,401.175,55,478.385,46,391.075,47,383.560,58,520.085,72,740.155,43,412.675,61,547.915,64,624.170,51,514.885,53,467.714,50,476.255,56,627.105,52,539.940,51,429.290,57,547.265,52,553.715,42,477.090,6140,34266.788
4070,2050,8750.010,17,119.375,19,139.740,24,197.065,31,247.110,24,261.390,30,254.590,33,289.430,26,228.035,25,203.935,31,249.230,25,225.205,37,339.450,25,252.595,25,193.245,28,231.170,23,183.235,18,157.790,14,112.010,21,269.940,13,115.520,15,151.110,24,202.240,21,167.810,25,210.210,2624,13751.440
4073,1577,7209.308,14,93.980,16,135.060,20,158.635,14,119.355,8,59.145,10,173.055,19,136.425,11,104.120,20,198.385,19,140.820,18,230.830,12,95.535,16,123.545,14,133.605,21,149.720,16,122.380,10,81.290,7,80.820,12,115.375,8,58.340,21,252.560,8,75.560,14,108.880,13,154.665,1918,10311.393
4074,4099,16682.018,31,227.440,34,380.010,39,270.375,27,212.395,34,260.000,39,358.780,43,292.090,40,280.065,39,335.260,42,418.075,55,434.805,33,262.430,39,297.050,35,254.570,43,336.230,37,330.705,51,514.890,31,249.800,34,314.035,34,305.575,35,336.945,29,226.870,30,281.560,31,317.490,4984,24179.463
