YEAR,MONTH,DAY,HUMIDITY,WINDSPEED,DATE,TOTALDEMAND,HOLIDAY,MIN,MAX,SOLAR,TEMPAVE,RRP,FORECASTDEMAND,OUTPUT,MONTHDATE,WEEKDAY,WEEKEND
2021,4,16,0.4188636363636364,14.795454545454545,2021-04-16,7303.414791666665,0.0,13.9,22.9,13.0,18.4,46.85270833333333,7153.7525450450485,151.005,04-2021,4,0
2021,4,17,0.533555555555556,21.933333333333334,2021-04-17,7237.157361111117,0.0,12.8,19.4,5.1,16.1,52.37511111111111,7083.696381381382,151.005,04-2021,5,1
2021,4,18,0.6439130434782613,9.0,2021-04-18,6694.988993055561,0.0,7.9,22.7,15.6,15.3,49.949767441860466,6751.445003753754,151.005,04-2021,6,1
2021,4,19,0.7248888888888895,11.422222222222222,2021-04-19,7268.1290625,0.0,8.9,24.4,16.0,16.65,52.85560975609756,7166.825454204185,151.005,04-2021,0,0
2021,4,20,0.6655319148936173,12.595744680851064,2021-04-20,7364.667847222222,0.0,7.7,23.3,13.6,15.5,45.21021739130435,7259.363712462465,151.005,04-2021,1,0
2021,4,21,0.5397826086956521,13.065217391304348,2021-04-21,7403.578750000004,0.0,11.7,21.3,15.7,16.5,51.50794871794873,7353.686137387379,151.005,04-2021,2,0
2021,4,22,0.5737500000000003,24.375,2021-04-22,7594.907708333335,0.0,6.7,20.3,15.3,13.5,56.61234042553192,7490.354939939946,151.005,04-2021,3,0
2021,4,23,0.4969565217391304,19.869565217391305,2021-04-23,7538.031701388895,0.0,5.2,22.4,15.4,13.799999999999999,55.37736842105262,7503.491662912916,151.005,04-2021,4,0
2021,4,24,0.505909090909091,15.181818181818182,2021-04-24,7002.103541666662,0.0,6.2,22.9,15.2,14.549999999999999,52.09437500000001,7045.640356606593,151.005,04-2021,5,1
2021,4,25,0.609565217391305,13.369565217391305,2021-04-25,6766.082673611114,2.0,7.1,22.6,14.0,14.850000000000001,54.22770833333333,6601.178010510503,151.005,04-2021,6,1
2021,4,26,0.6504347826086958,14.26086956521739,2021-04-26,7379.66979166667,0.0,9.1,23.4,14.8,16.25,61.62883720930235,7330.706880630621,151.005,04-2021,0,0
2021,4,27,0.7280000000000003,11.466666666666667,2021-04-27,7523.98225694445,0.0,10.8,23.8,13.9,17.3,61.20853658536585,7492.416490240241,151.005,04-2021,1,0
2021,4,28,0.7334782608695659,11.695652173913043,2021-04-28,7505.014982698961,0.0,10.9,22.9,12.6,16.9,61.6480487804878,7511.929035285277,151.005,04-2021,2,0
2021,4,29,0.7036956521739132,11.021739130434783,2021-04-29,7530.618194444444,0.0,9.0,24.3,14.5,16.65,68.1805,7483.038299549547,151.005,04-2021,3,0
2021,4,30,0.731956521739131,12.391304347826088,2021-04-30,7534.50565972222,0.0,9.7,23.9,12.3,16.799999999999997,52.627872340425526,7468.03862237238,151.005,04-2021,4,0
