YEAR,MONTH,DAY,TOTALDEMAND_x,MAX,ACCMAX,RAIN,RAINPERIOD,SOLAR,TOTALDEMAND_y,RRP,FORECASTDEMAND,OUTPUT,QUANTITY,QUANTITYMONTHCUM,QUANTITYTOTALCUM,OUTPUTMONTHCUM,OUTPUTTOTAL
2014,3,28,8063.912604,24,1,4,1,6.9,8062.933542,50.41,7805.349621,9.75,3,6,1537,19.5,3828.774
2014,3,29,7284.911979,26.2,1,2.8,1,13.9,7293.646458,48.75791667,7238.231494,9.75,3,3,1534,9.75,3819.024
2014,3,29,7284.911979,26.2,1,2.8,1,13.9,7293.646458,48.75791667,7238.231494,9.75,3,6,1537,19.5,3828.774
2014,3,30,7113.099479,26.9,1,0,1,16.5,7116.1375,47.52583333,6970.16461,9.75,3,3,1534,9.75,3819.024
2014,3,30,7113.099479,26.9,1,0,1,16.5,7116.1375,47.52583333,6970.16461,9.75,3,6,1537,19.5,3828.774
2014,3,31,8014.979826,26,1,3.4,1,15.2,8005.77875,50.14166667,7799.468881,9.75,3,3,1534,9.75,3819.024
2014,3,31,8014.979826,26,1,3.4,1,15.2,8005.77875,50.14166667,7799.468881,9.75,3,6,1537,19.5,3828.774
2014,4,1,8058.527083,27.6,1,0,1,14.9,8058.872292,51.42520833,7916.983611,28.35,8,8,1545,28.35,3857.124
2014,4,1,8058.527083,27.6,1,0,1,14.9,8058.872292,51.42520833,7916.983611,28.35,8,16,1553,56.7,3885.474
2014,4,2,8115.702639,29.1,1,0,1,18.7,8114.467917,52.743125,7959.716145,28.35,8,8,1545,28.35,3857.124
2014,4,2,8115.702639,29.1,1,0,1,18.7,8114.467917,52.743125,7959.716145,28.35,8,16,1553,56.7,3885.474
2014,4,3,8247.97441,30.2,1,0,1,16.4,8249.797292,50.62229167,8076.151911,28.35,8,8,1545,28.35,3857.124
2014,4,3,8247.97441,30.2,1,0,1,16.4,8249.797292,50.62229167,8076.151911,28.35,8,16,1553,56.7,3885.474
2014,4,4,7909.81934,24.2,1,0.6,1,3.2,7910.310625,49.82083333,7789.986802,28.35,8,8,1545,28.35,3857.124
2014,4,4,7909.81934,24.2,1,0.6,1,3.2,7910.310625,49.82083333,7789.986802,28.35,8,16,1553,56.7,3885.474
2014,4,5,7150.67809,25.6,1,7.2,1,12.9,7158.854583,48.17625,7123.858923,28.35,8,8,1545,28.35,3857.124
2014,4,5,7150.67809,25.6,1,7.2,1,12.9,7158.854583,48.17625,7123.858923,28.35,8,16,1553,56.7,3885.474
2014,4,6,6928.254549,23.5,1,0,1,7.8,6926.975,47.875625,6714.267218,28.35,8,8,1545,28.35,3857.124
2014,4,6,6928.254549,23.5,1,0,1,7.8,6926.975,47.875625,6714.267218,28.35,8,16,1553,56.7,3885.474
2014,4,7,7674.817535,22.3,1,5.6,1,11.3,7662.973958,48.82916667,7532.846295,28.35,8,8,1545,28.35,3857.124
2014,4,7,7674.817535,22.3,1,5.6,1,11.3,7662.973958,48.82916667,7532.846295,28.35,8,16,1553,56.7,3885.474
2014,4,8,7808.520764,23.5,1,0.6,1,8.7,7808.159167,49.21708333,7675.905552,28.35,8,8,1545,28.35,3857.124
2014,4,8,7808.520764,23.5,1,0.6,1,8.7,7808.159167,49.21708333,7675.905552,28.35,8,16,1553,56.7,3885.474
2014,4,9,7945.294063,24.3,1,0,1,12.5,7942.89875,50.425625,7699.842417,28.35,8,8,1545,28.35,3857.124
2014,4,9,7945.294063,24.3,1,0,1,12.5,7942.89875,50.425625,7699.842417,28.35,8,16,1553,56.7,3885.474
2014,4,10,8043.25684,22.6,1,0,1,3.8,8042.682917,50.64875,7767.326505,28.35,8,8,1545,28.35,3857.124
2014,4,10,8043.25684,22.6,1,0,1,3.8,8042.682917,50.64875,7767.326505,28.35,8,16,1553,56.7,3885.474
2014,4,11,8010.231597,27.2,1,6.6,1,11.7,8009.480833,49.06395833,7789.523281,28.35,8,8,1545,28.35,3857.124
2014,4,11,8010.231597,27.2,1,6.6,1,11.7,8009.480833,49.06395833,7789.523281,28.35,8,16,1553,56.7,3885.474
2014,4,12,7156.931806,22.5,1,12,1,7.4,7167.585625,48.24145833,7036.712872,28.35,8,8,1545,28.35,3857.124
2014,4,12,7156.931806,22.5,1,12,1,7.4,7167.585625,48.24145833,7036.712872,28.35,8,16,1553,56.7,3885.474
2014,4,13,6920.565243,23,1,0.4,1,9.1,6922.769792,48.20791667,6803.396813,28.35,8,8,1545,28.35,3857.124
2014,4,13,6920.565243,23,1,0.4,1,9.1,6922.769792,48.20791667,6803.396813,28.35,8,16,1553,56.7,3885.474
2014,4,14,7692.414826,21.2,1,0,1,11.9,7681.133125,47.94604167,7531.501584,28.35,8,8,1545,28.35,3857.124
2014,4,14,7692.414826,21.2,1,0,1,11.9,7681.133125,47.94604167,7531.501584,28.35,8,16,1553,56.7,3885.474
2014,4,15,7798.808299,23,1,0,1,13,7798.430417,48.45958333,7688.521678,28.35,8,8,1545,28.35,3857.124
2014,4,15,7798.808299,23,1,0,1,13,7798.430417,48.45958333,7688.521678,28.35,8,16,1553,56.7,3885.474
2014,4,16,7732.534757,22.6,1,1.6,1,12.1,7733.029583,48.5725,7663.405101,28.35,8,8,1545,28.35,3857.124
2014,4,16,7732.534757,22.6,1,1.6,1,12.1,7733.029583,48.5725,7663.405101,28.35,8,16,1553,56.7,3885.474
2014,4,17,7590.279236,23.8,1,0.6,1,15.4,7592.40625,47.95875,7622.276607,28.35,8,8,1545,28.35,3857.124
2014,4,17,7590.279236,23.8,1,0.6,1,15.4,7592.40625,47.95875,7622.276607,28.35,8,16,1553,56.7,3885.474
2014,4,18,6644.501563,25.8,1,0,1,16.4,6650.634375,44.243125,6600.27673,28.35,8,8,1545,28.35,3857.124
2014,4,18,6644.501563,25.8,1,0,1,16.4,6650.634375,44.243125,6600.27673,28.35,8,16,1553,56.7,3885.474
2014,4,19,6722.048333,21.7,1,0,1,15,6725.106875,45.3925,6734.584005,28.35,8,8,1545,28.35,3857.124
2014,4,19,6722.048333,21.7,1,0,1,15,6725.106875,45.3925,6734.584005,28.35,8,16,1553,56.7,3885.474
2014,4,20,6500.002639,24.5,1,0,1,15.7,6503.003333,45.115625,6568.063566,28.35,8,8,1545,28.35,3857.124
2014,4,20,6500.002639,24.5,1,0,1,15.7,6503.003333,45.115625,6568.063566,28.35,8,16,1553,56.7,3885.474
2014,4,21,6698.79309,23.9,1,0,1,16,6692.732708,46.40229167,6835.097815,28.35,8,8,1545,28.35,3857.124
2014,4,21,6698.79309,23.9,1,0,1,16,6692.732708,46.40229167,6835.097815,28.35,8,16,1553,56.7,3885.474
2014,4,22,7462.067708,24.7,1,0,1,15,7456.460417,48.18729167,7497.278007,28.35,8,8,1545,28.35,3857.124
2014,4,22,7462.067708,24.7,1,0,1,15,7456.460417,48.18729167,7497.278007,28.35,8,16,1553,56.7,3885.474
2014,4,23,7556.572917,26.7,1,0,1,14.7,7557.585833,49.16291667,7627.513559,28.35,8,8,1545,28.35,3857.124
2014,4,23,7556.572917,26.7,1,0,1,14.7,7557.585833,49.16291667,7627.513559,28.35,8,16,1553,56.7,3885.474
2014,4,24,7539.050382,29,1,0,1,14.1,7537.04375,47.735625,7639.739429,28.35,8,8,1545,28.35,3857.124
2014,4,24,7539.050382,29,1,0,1,14.1,7537.04375,47.735625,7639.739429,28.35,8,16,1553,56.7,3885.474
2014,4,25,6888.634236,21.9,1,0,1,6.8,6892.760208,47.65770833,6765.081149,28.35,8,8,1545,28.35,3857.124
2014,4,25,6888.634236,21.9,1,0,1,6.8,6892.760208,47.65770833,6765.081149,28.35,8,16,1553,56.7,3885.474
2014,4,26,6955.355521,24.8,1,0.4,1,6.6,6957.665833,48.45291667,6961.140709,28.35,8,8,1545,28.35,3857.124
2014,4,26,6955.355521,24.8,1,0.4,1,6.6,6957.665833,48.45291667,6961.140709,28.35,8,16,1553,56.7,3885.474
2014,4,27,7027.829688,19.9,1,0,1,6,7029.791458,48.21,6965.771295,28.35,8,8,1545,28.35,3857.124
2014,4,27,7027.829688,19.9,1,0,1,6,7029.791458,48.21,6965.771295,28.35,8,16,1553,56.7,3885.474
2014,4,28,7751.55066,22.8,1,0,1,9.6,7738.502917,49.57479167,7673.704887,28.35,8,8,1545,28.35,3857.124
2014,4,28,7751.55066,22.8,1,0,1,9.6,7738.502917,49.57479167,7673.704887,28.35,8,16,1553,56.7,3885.474
2014,4,29,7838.258854,26.4,1,0,1,13.5,7840.767708,48.86625,7735.580327,28.35,8,8,1545,28.35,3857.124
2014,4,29,7838.258854,26.4,1,0,1,13.5,7840.767708,48.86625,7735.580327,28.35,8,16,1553,56.7,3885.474
2014,4,30,7845.024688,23.4,1,3.2,1,12,7840.945,51.26625,7796.657335,28.35,8,8,1545,28.35,3857.124
2014,4,30,7845.024688,23.4,1,3.2,1,12,7840.945,51.26625,7796.657335,28.35,8,16,1553,56.7,3885.474
2014,5,1,7877.090243,22.4,1,0,1,14.6,7877.133542,52.201875,7854.55107,103.73,6,6,1559,103.73,3989.204
2014,5,1,7877.090243,22.4,1,0,1,14.6,7877.133542,52.201875,7854.55107,103.73,6,12,1565,207.46,4092.934
2014,5,2,7885.577882,21.9,1,0,1,11,7885.552292,51.19083333,7969.643859,103.73,6,6,1559,103.73,3989.204
2014,5,2,7885.577882,21.9,1,0,1,11,7885.552292,51.19083333,7969.643859,103.73,6,12,1565,207.46,4092.934
2014,5,3,7606.8575,16.3,1,2.8,1,6.1,7611.821667,48.30770833,7628.234767,103.73,6,6,1559,103.73,3989.204
2014,5,3,7606.8575,16.3,1,2.8,1,6.1,7611.821667,48.30770833,7628.234767,103.73,6,12,1565,207.46,4092.934
2014,5,4,7307.442153,20.2,1,3.4,1,13.1,7309.6225,48.26666667,7404.585657,103.73,6,6,1559,103.73,3989.204
2014,5,4,7307.442153,20.2,1,3.4,1,13.1,7309.6225,48.26666667,7404.585657,103.73,6,12,1565,207.46,4092.934
2014,5,5,8162.261736,19.9,1,0,1,13,8149.858333,50.21333333,8083.520349,103.73,6,6,1559,103.73,3989.204
2014,5,5,8162.261736,19.9,1,0,1,13,8149.858333,50.21333333,8083.520349,103.73,6,12,1565,207.46,4092.934
2014,5,6,8247.325313,22,1,0,1,13.2,8249.575208,63.87854167,8258.2114,103.73,6,6,1559,103.73,3989.204
2014,5,6,8247.325313,22,1,0,1,13.2,8249.575208,63.87854167,8258.2114,103.73,6,12,1565,207.46,4092.934
2014,5,7,8196.052743,20,1,0,1,12.9,8194.237292,55.94520833,8176.675131,103.73,6,6,1559,103.73,3989.204
2014,5,7,8196.052743,20,1,0,1,12.9,8194.237292,55.94520833,8176.675131,103.73,6,12,1565,207.46,4092.934
2014,5,8,8260.47434,20.5,1,0,1,11.7,8258.745417,53.55,8190.747155,103.73,6,6,1559,103.73,3989.204
2014,5,8,8260.47434,20.5,1,0,1,11.7,8258.745417,53.55,8190.747155,103.73,6,12,1565,207.46,4092.934
2014,5,9,8221.892188,20.7,1,0.6,1,10.8,8222.70875,50.498125,8130.486374,103.73,6,6,1559,103.73,3989.204
2014,5,9,8221.892188,20.7,1,0.6,1,10.8,8222.70875,50.498125,8130.486374,103.73,6,12,1565,207.46,4092.934
2014,5,10,7554.837361,23.1,1,0,1,10.6,7567.264375,48.515,7551.499523,103.73,6,6,1559,103.73,3989.204
2014,5,10,7554.837361,23.1,1,0,1,10.6,7567.264375,48.515,7551.499523,103.73,6,12,1565,207.46,4092.934
2014,5,11,7129.392604,23.2,1,0.2,1,11.2,7133.673125,47.99770833,7208.102665,103.73,6,6,1559,103.73,3989.204
2014,5,11,7129.392604,23.2,1,0.2,1,11.2,7133.673125,47.99770833,7208.102665,103.73,6,12,1565,207.46,4092.934
2014,5,12,7971.333993,22.2,1,0,1,11.6,7959.225417,52.150625,7892.352459,103.73,6,6,1559,103.73,3989.204
2014,5,12,7971.333993,22.2,1,0,1,11.6,7959.225417,52.150625,7892.352459,103.73,6,12,1565,207.46,4092.934
2014,5,13,8167.789653,22.4,1,0,1,11.4,8164.919167,52.62583333,8079.290484,103.73,6,6,1559,103.73,3989.204
2014,5,13,8167.789653,22.4,1,0,1,11.4,8164.919167,52.62583333,8079.290484,103.73,6,12,1565,207.46,4092.934
2014,5,14,8186.528646,23.3,1,0.2,1,12.1,8186.765833,49.93979167,8092.105297,103.73,6,6,1559,103.73,3989.204
2014,5,14,8186.528646,23.3,1,0.2,1,12.1,8186.765833,49.93979167,8092.105297,103.73,6,12,1565,207.46,4092.934
2014,5,15,8173.797917,23.7,1,0,1,12.7,8174.253333,50.35291667,8115.881595,103.73,6,6,1559,103.73,3989.204
2014,5,15,8173.797917,23.7,1,0,1,12.7,8174.253333,50.35291667,8115.881595,103.73,6,12,1565,207.46,4092.934
2014,5,16,8089.395903,24.5,1,0,1,12.7,8088.592292,47.34583333,8082.397294,103.73,6,6,1559,103.73,3989.204
2014,5,16,8089.395903,24.5,1,0,1,12.7,8088.592292,47.34583333,8082.397294,103.73,6,12,1565,207.46,4092.934
2014,5,17,7346.635382,24.7,1,0,1,12.3,7358.124375,45.02895833,7530.487928,103.73,6,6,1559,103.73,3989.204
2014,5,17,7346.635382,24.7,1,0,1,12.3,7358.124375,45.02895833,7530.487928,103.73,6,12,1565,207.46,4092.934
2014,5,18,7256.912361,22.7,1,0,1,8.7,7259.148125,45.50125,7319.425552,103.73,6,6,1559,103.73,3989.204
2014,5,18,7256.912361,22.7,1,0,1,8.7,7259.148125,45.50125,7319.425552,103.73,6,12,1565,207.46,4092.934
2014,5,19,7991.49316,25.5,1,0,1,11.4,7982.707083,47.59333333,7931.877275,103.73,6,6,1559,103.73,3989.204
2014,5,19,7991.49316,25.5,1,0,1,11.4,7982.707083,47.59333333,7931.877275,103.73,6,12,1565,207.46,4092.934
2014,5,20,8102.604514,24.2,1,0,1,10.2,8099.584792,47.85583333,7996.044294,103.73,6,6,1559,103.73,3989.204
2014,5,20,8102.604514,24.2,1,0,1,10.2,8099.584792,47.85583333,7996.044294,103.73,6,12,1565,207.46,4092.934
2014,5,21,8125.458576,23.5,1,0,1,10.9,8127.134167,48.77916667,8045.68375,103.73,6,6,1559,103.73,3989.204
2014,5,21,8125.458576,23.5,1,0,1,10.9,8127.134167,48.77916667,8045.68375,103.73,6,12,1565,207.46,4092.934
2014,5,22,8051.651181,25.6,1,0,1,11.7,8052.396458,93.63895833,8007.109505,103.73,6,6,1559,103.73,3989.204
2014,5,22,8051.651181,25.6,1,0,1,11.7,8052.396458,93.63895833,8007.109505,103.73,6,12,1565,207.46,4092.934
2014,5,23,7892.911285,25.4,1,0,1,11.3,7894.742708,49.42791667,7893.512264,103.73,6,6,1559,103.73,3989.204
2014,5,23,7892.911285,25.4,1,0,1,11.3,7894.742708,49.42791667,7893.512264,103.73,6,12,1565,207.46,4092.934
2014,5,24,7233.05559,23.8,1,0,1,10.1,7242.102708,48.44125,7403.28417,103.73,6,6,1559,103.73,3989.204
2014,5,24,7233.05559,23.8,1,0,1,10.1,7242.102708,48.44125,7403.28417,103.73,6,12,1565,207.46,4092.934
2014,5,25,7031.704931,26,1,0,1,10.1,7034.16375,46.393125,7209.719715,103.73,6,6,1559,103.73,3989.204
2014,5,25,7031.704931,26,1,0,1,10.1,7034.16375,46.393125,7209.719715,103.73,6,12,1565,207.46,4092.934
2014,5,26,7926.149792,26,1,0,1,11,7914.865417,48.84458333,7898.242365,103.73,6,6,1559,103.73,3989.204
2014,5,26,7926.149792,26,1,0,1,11,7914.865417,48.84458333,7898.242365,103.73,6,12,1565,207.46,4092.934
2014,5,27,7884.726076,24.1,1,0,1,9.8,7886.597708,49.16520833,7934.986044,103.73,6,6,1559,103.73,3989.204
2014,5,27,7884.726076,24.1,1,0,1,9.8,7886.597708,49.16520833,7934.986044,103.73,6,12,1565,207.46,4092.934
2014,5,28,7887.09609,24.2,1,0,1,11.2,7885.911042,49.578125,7942.290221,103.73,6,6,1559,103.73,3989.204
2014,5,28,7887.09609,24.2,1,0,1,11.2,7885.911042,49.578125,7942.290221,103.73,6,12,1565,207.46,4092.934
2014,5,29,8010.444618,21.3,1,0,1,9.5,8011.718542,49.95166667,8113.4792,103.73,6,6,1559,103.73,3989.204
2014,5,29,8010.444618,21.3,1,0,1,9.5,8011.718542,49.95166667,8113.4792,103.73,6,12,1565,207.46,4092.934
2014,5,30,7939.721701,20.8,1,0,1,10,7938.232917,49.825625,8103.690139,103.73,6,6,1559,103.73,3989.204
2014,5,30,7939.721701,20.8,1,0,1,10,7938.232917,49.825625,8103.690139,103.73,6,12,1565,207.46,4092.934
2014,5,31,7414.508021,21,1,0,1,7.9,7425.307083,49.34833333,7585.244966,103.73,6,6,1559,103.73,3989.204
2014,5,31,7414.508021,21,1,0,1,7.9,7425.307083,49.34833333,7585.244966,103.73,6,12,1565,207.46,4092.934
2014,6,1,7379.097951,18.4,1,0.2,1,3.8,7379.649375,47.0375,7515.229493,32,8,8,1573,32,4124.934
2014,6,1,7379.097951,18.4,1,0.2,1,3.8,7379.649375,47.0375,7515.229493,32,8,16,1581,64,4156.934
2014,6,2,8098.245486,21.3,1,4,1,8.3,8087.207292,50.09541667,8256.096441,32,8,8,1573,32,4124.934
2014,6,2,8098.245486,21.3,1,4,1,8.3,8087.207292,50.09541667,8256.096441,32,8,16,1581,64,4156.934
2014,6,3,8153.867222,19.8,1,0,1,10.8,8150.651875,50.47125,8346.641261,32,8,8,1573,32,4124.934
2014,6,3,8153.867222,19.8,1,0,1,10.8,8150.651875,50.47125,8346.641261,32,8,16,1581,64,4156.934
2014,6,4,8354.598021,22.8,1,0,1,10.3,8353.788125,55.203125,8485.321389,32,8,8,1573,32,4124.934
2014,6,4,8354.598021,22.8,1,0,1,10.3,8353.788125,55.203125,8485.321389,32,8,16,1581,64,4156.934
2014,6,5,8403.600556,17.9,1,8.6,1,4.6,8405.017917,52.43375,8458.321051,32,8,8,1573,32,4124.934
2014,6,5,8403.600556,17.9,1,8.6,1,4.6,8405.017917,52.43375,8458.321051,32,8,16,1581,64,4156.934
2014,6,6,8298.232188,17.3,1,2,1,6,8294.5075,50.5625,8395.663761,32,8,8,1573,32,4124.934
2014,6,6,8298.232188,17.3,1,2,1,6,8294.5075,50.5625,8395.663761,32,8,16,1581,64,4156.934
2014,6,7,7650.183472,20.5,1,0,1,10.6,7658.84,51.01583333,7963.743052,32,8,8,1573,32,4124.934
2014,6,7,7650.183472,20.5,1,0,1,10.6,7658.84,51.01583333,7963.743052,32,8,16,1581,64,4156.934
2014,6,8,7511.712083,18.5,1,0,1,9.2,7514.235833,49.40583333,7773.347031,32,8,8,1573,32,4124.934
2014,6,8,7511.712083,18.5,1,0,1,9.2,7514.235833,49.40583333,7773.347031,32,8,16,1581,64,4156.934
2014,6,9,7666.577639,19.6,1,0,1,7.7,7664.317292,47.74208333,7953.615026,32,8,8,1573,32,4124.934
2014,6,9,7666.577639,19.6,1,0,1,7.7,7664.317292,47.74208333,7953.615026,32,8,16,1581,64,4156.934
2014,6,10,8478.070347,17.9,1,7.2,1,6.2,8469.612917,49.95354167,8502.702312,32,8,8,1573,32,4124.934
2014,6,10,8478.070347,17.9,1,7.2,1,6.2,8469.612917,49.95354167,8502.702312,32,8,16,1581,64,4156.934
2014,6,11,8500.827014,19,1,0.4,1,6.7,8498.935417,50.08895833,8635.020158,32,8,8,1573,32,4124.934
2014,6,11,8500.827014,19,1,0.4,1,6.7,8498.935417,50.08895833,8635.020158,32,8,16,1581,64,4156.934
2014,6,12,8446.946875,19.9,1,0,1,9.8,8448.222708,50.765625,8639.544388,32,8,8,1573,32,4124.934
2014,6,12,8446.946875,19.9,1,0,1,9.8,8448.222708,50.765625,8639.544388,32,8,16,1581,64,4156.934
2014,6,13,8468.412118,17.7,1,0,1,6.7,8467.809583,49.53375,8545.16107,32,8,8,1573,32,4124.934
2014,6,13,8468.412118,17.7,1,0,1,6.7,8467.809583,49.53375,8545.16107,32,8,16,1581,64,4156.934
2014,6,14,7819.880139,20,1,3.2,1,6.9,7830.244583,48.89604167,8013.119538,32,8,8,1573,32,4124.934
2014,6,14,7819.880139,20,1,3.2,1,6.9,7830.244583,48.89604167,8013.119538,32,8,16,1581,64,4156.934
2014,6,15,7875.318299,17.8,1,0.4,1,5.9,7875.428333,47.67291667,7888.429204,32,8,8,1573,32,4124.934
2014,6,15,7875.318299,17.8,1,0.4,1,5.9,7875.428333,47.67291667,7888.429204,32,8,16,1581,64,4156.934
2014,6,16,8525.475972,19.4,1,0,1,10.4,8514.242917,49.211875,8625.594017,32,8,8,1573,32,4124.934
2014,6,16,8525.475972,19.4,1,0,1,10.4,8514.242917,49.211875,8625.594017,32,8,16,1581,64,4156.934
2014,6,17,8535.195972,19.5,1,0,1,10.3,8536.41625,54.97354167,8766.346742,32,8,8,1573,32,4124.934
2014,6,17,8535.195972,19.5,1,0,1,10.3,8536.41625,54.97354167,8766.346742,32,8,16,1581,64,4156.934
2014,6,18,8573.371319,20.2,1,0,1,10.3,8568.581042,54.3,8648.736828,32,8,8,1573,32,4124.934
2014,6,18,8573.371319,20.2,1,0,1,10.3,8568.581042,54.3,8648.736828,32,8,16,1581,64,4156.934
2014,6,19,8577.975625,20.3,1,0,1,10.4,8582.958542,49.8175,8759.772943,32,8,8,1573,32,4124.934
2014,6,19,8577.975625,20.3,1,0,1,10.4,8582.958542,49.8175,8759.772943,32,8,16,1581,64,4156.934
2014,6,20,8351.654792,20.2,1,0,1,6.4,8348.9075,49.78291667,8447.415961,32,8,8,1573,32,4124.934
2014,6,20,8351.654792,20.2,1,0,1,6.4,8348.9075,49.78291667,8447.415961,32,8,16,1581,64,4156.934
2014,6,21,7809.683715,20.3,1,0.6,1,10.3,7819.579583,50.75645833,8039.825559,32,8,8,1573,32,4124.934
2014,6,21,7809.683715,20.3,1,0.6,1,10.3,7819.579583,50.75645833,8039.825559,32,8,16,1581,64,4156.934
2014,6,22,7700.330382,19.5,1,0,1,7.2,7703.658125,51.139375,7922.853176,32,8,8,1573,32,4124.934
2014,6,22,7700.330382,19.5,1,0,1,7.2,7703.658125,51.139375,7922.853176,32,8,16,1581,64,4156.934
2014,6,23,8733.740972,16.4,1,0,1,4.5,8723.710208,47.87916667,8649.584636,32,8,8,1573,32,4124.934
2014,6,23,8733.740972,16.4,1,0,1,4.5,8723.710208,47.87916667,8649.584636,32,8,16,1581,64,4156.934
2014,6,24,8849.251875,16.9,1,0,1,10.5,8847.586042,48.24520833,8851.611254,32,8,8,1573,32,4124.934
2014,6,24,8849.251875,16.9,1,0,1,10.5,8847.586042,48.24520833,8851.611254,32,8,16,1581,64,4156.934
2014,6,25,8555.082361,18.4,1,0,1,10.5,8556.189167,47.39291667,8747.618483,32,8,8,1573,32,4124.934
2014,6,25,8555.082361,18.4,1,0,1,10.5,8556.189167,47.39291667,8747.618483,32,8,16,1581,64,4156.934
2014,6,26,8456.297326,21.1,1,0,1,10.5,8456.67875,47.12041667,8588.47714,32,8,8,1573,32,4124.934
2014,6,26,8456.297326,21.1,1,0,1,10.5,8456.67875,47.12041667,8588.47714,32,8,16,1581,64,4156.934
2014,6,27,8411.064479,19.7,1,0,1,9.8,8409.775625,46.48541667,8517.53012,32,8,8,1573,32,4124.934
2014,6,27,8411.064479,19.7,1,0,1,9.8,8409.775625,46.48541667,8517.53012,32,8,16,1581,64,4156.934
2014,6,28,7943.5125,22,1,0,1,10,7950.449792,47.99083333,8014.154306,32,8,8,1573,32,4124.934
2014,6,28,7943.5125,22,1,0,1,10,7950.449792,47.99083333,8014.154306,32,8,16,1581,64,4156.934
2014,6,29,7897.958958,16.4,1,0,1,10.5,7900.505208,45.40958333,7957.418176,32,8,8,1573,32,4124.934
2014,6,29,7897.958958,16.4,1,0,1,10.5,7900.505208,45.40958333,7957.418176,32,8,16,1581,64,4156.934
2014,6,30,8840.185833,15.6,1,0,1,10.7,8824.2125,50.69625,8820.49625,32,8,8,1573,32,4124.934
2014,6,30,8840.185833,15.6,1,0,1,10.7,8824.2125,50.69625,8820.49625,32,8,16,1581,64,4156.934
2014,7,1,9035.895451,18.1,1,0,1,10.6,9034.400208,61.68791667,9001.028911,67.05,10,10,1591,67.05,4223.984
2014,7,1,9035.895451,18.1,1,0,1,10.6,9034.400208,61.68791667,9001.028911,67.05,10,20,1601,134.1,4291.034
2014,7,2,9003.934826,19,1,0,1,10.5,9003.894792,54.52020833,9010.121592,67.05,10,10,1591,67.05,4223.984
2014,7,2,9003.934826,19,1,0,1,10.5,9003.894792,54.52020833,9010.121592,67.05,10,20,1601,134.1,4291.034
2014,7,3,8991.693333,19,1,0,1,10.9,8991.028125,51.99770833,9004.419264,67.05,10,10,1591,67.05,4223.984
2014,7,3,8991.693333,19,1,0,1,10.9,8991.028125,51.99770833,9004.419264,67.05,10,20,1601,134.1,4291.034
2014,7,4,8732.330451,20.9,1,0,1,11.1,8733.78,49.74979167,8846.407624,67.05,10,10,1591,67.05,4223.984
2014,7,4,8732.330451,20.9,1,0,1,11.1,8733.78,49.74979167,8846.407624,67.05,10,20,1601,134.1,4291.034
2014,7,5,8129.422917,17.8,1,0,1,10.5,8139.815833,48.59625,8187.275728,67.05,10,10,1591,67.05,4223.984
2014,7,5,8129.422917,17.8,1,0,1,10.5,8139.815833,48.59625,8187.275728,67.05,10,20,1601,134.1,4291.034
2014,7,6,7928.725903,17.5,1,0,1,10.7,7931.58875,47.50645833,7984.246535,67.05,10,10,1591,67.05,4223.984
2014,7,6,7928.725903,17.5,1,0,1,10.7,7931.58875,47.50645833,7984.246535,67.05,10,20,1601,134.1,4291.034
2014,7,7,8765.913056,18.7,1,0,1,10.9,8752.284583,47.51208333,8775.064403,67.05,10,10,1591,67.05,4223.984
2014,7,7,8765.913056,18.7,1,0,1,10.9,8752.284583,47.51208333,8775.064403,67.05,10,20,1601,134.1,4291.034
2014,7,8,9013.158403,17.5,1,0,1,11.1,9012.760208,49.96875,9035.604771,67.05,10,10,1591,67.05,4223.984
2014,7,8,9013.158403,17.5,1,0,1,11.1,9012.760208,49.96875,9035.604771,67.05,10,20,1601,134.1,4291.034
2014,7,9,8907.989132,21.2,1,0,1,11,8912.502708,44.68270833,8958.150991,67.05,10,10,1591,67.05,4223.984
2014,7,9,8907.989132,21.2,1,0,1,11,8912.502708,44.68270833,8958.150991,67.05,10,20,1601,134.1,4291.034
2014,7,10,8892.403611,17.3,1,0.2,1,11,8889.775208,43.50854167,8918.188551,67.05,10,10,1591,67.05,4223.984
2014,7,10,8892.403611,17.3,1,0.2,1,11,8889.775208,43.50854167,8918.188551,67.05,10,20,1601,134.1,4291.034
2014,7,11,8695.382361,18,1,0,1,11.1,8692.516667,43.42291667,8776.352774,67.05,10,10,1591,67.05,4223.984
2014,7,11,8695.382361,18,1,0,1,11.1,8692.516667,43.42291667,8776.352774,67.05,10,20,1601,134.1,4291.034
2014,7,12,8283.075417,18.8,1,0,1,10.8,8292.273125,45.00333333,8252.03548,67.05,10,10,1591,67.05,4223.984
2014,7,12,8283.075417,18.8,1,0,1,10.8,8292.273125,45.00333333,8252.03548,67.05,10,20,1601,134.1,4291.034
2014,7,13,8256.760868,16.1,1,0,1,11.1,8259.477917,44.505,8146.968101,67.05,10,10,1591,67.05,4223.984
2014,7,13,8256.760868,16.1,1,0,1,11.1,8259.477917,44.505,8146.968101,67.05,10,20,1601,134.1,4291.034
2014,7,14,9123.09316,17.8,1,0,1,9.7,9115.992708,47.03979167,9006.783697,67.05,10,10,1591,67.05,4223.984
2014,7,14,9123.09316,17.8,1,0,1,9.7,9115.992708,47.03979167,9006.783697,67.05,10,20,1601,134.1,4291.034
2014,7,15,9184.892604,14.9,1,0.4,1,4.9,9184.343125,47.13020833,9124.452173,67.05,10,10,1591,67.05,4223.984
