REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2010/05/05 20:00:00",9543.61,29.14,TRADE
NSW1,"2010/05/05 20:30:00",9415.67,27.19,TRADE
NSW1,"2010/05/05 21:00:00",9236.1,24.62,TRADE
NSW1,"2010/05/05 21:30:00",8989.33,23.16,TRADE
NSW1,"2010/05/05 22:00:00",8722.72,22,TRADE
NSW1,"2010/05/05 22:30:00",8824.19,25.73,TRADE
NSW1,"2010/05/05 23:00:00",8643.24,23.19,TRADE
NSW1,"2010/05/05 23:30:00",8534.85,25.7,TRADE
NSW1,"2010/05/06 00:00:00",8440.66,23.7,TRADE
NSW1,"2010/05/06 00:30:00",8285,21.87,TRADE
NSW1,"2010/05/06 01:00:00",8068.72,21.89,TRADE
NSW1,"2010/05/06 01:30:00",7897.92,23.8,TRADE
NSW1,"2010/05/06 02:00:00",7672.09,23.09,TRADE
NSW1,"2010/05/06 02:30:00",7304.3,21.23,TRADE
NSW1,"2010/05/06 03:00:00",7012.3,21.75,TRADE
NSW1,"2010/05/06 03:30:00",6751.42,21.42,TRADE
NSW1,"2010/05/06 04:00:00",6652.65,21.61,TRADE
NSW1,"2010/05/06 04:30:00",6637.5,21.48,TRADE
NSW1,"2010/05/06 05:00:00",6721.1,21.78,TRADE
NSW1,"2010/05/06 05:30:00",7035.08,22.9,TRADE
NSW1,"2010/05/06 06:00:00",7394.79,22.16,TRADE
NSW1,"2010/05/06 06:30:00",8166.93,24.07,TRADE
NSW1,"2010/05/06 07:00:00",8888.12,22.28,TRADE
NSW1,"2010/05/06 07:30:00",9241.04,22.96,TRADE
NSW1,"2010/05/06 08:00:00",9523.83,25.77,TRADE
NSW1,"2010/05/06 08:30:00",9525.94,24.68,TRADE
NSW1,"2010/05/06 09:00:00",9465.25,23.69,TRADE
NSW1,"2010/05/06 09:30:00",9499.37,23.69,TRADE
NSW1,"2010/05/06 10:00:00",9482.37,22.57,TRADE
NSW1,"2010/05/06 10:30:00",9456,22,TRADE
NSW1,"2010/05/06 11:00:00",9402.39,22,TRADE
NSW1,"2010/05/06 11:30:00",9227.52,22.02,TRADE
NSW1,"2010/05/06 12:00:00",9238.88,22,TRADE
NSW1,"2010/05/06 12:30:00",9212.45,22,TRADE
NSW1,"2010/05/06 13:00:00",9144.13,22,TRADE
NSW1,"2010/05/06 13:30:00",9144.64,22.14,TRADE
NSW1,"2010/05/06 14:00:00",9153.83,22.22,TRADE
NSW1,"2010/05/06 14:30:00",9136.62,22.04,TRADE
NSW1,"2010/05/06 15:00:00",9081.06,22,TRADE
NSW1,"2010/05/06 15:30:00",9016.67,21.99,TRADE
NSW1,"2010/05/06 16:00:00",9098.32,22.04,TRADE
NSW1,"2010/05/06 16:30:00",9119.82,21.88,TRADE
NSW1,"2010/05/06 17:00:00",9248.85,22.01,TRADE
NSW1,"2010/05/06 17:30:00",9403.44,22.85,TRADE
NSW1,"2010/05/06 18:00:00",9898.38,30.47,TRADE
NSW1,"2010/05/06 18:30:00",10351.52,53.37,TRADE
NSW1,"2010/05/06 19:00:00",10241.69,34.7,TRADE
NSW1,"2010/05/06 19:30:00",10043.01,29.32,TRADE
NSW1,"2010/05/06 20:00:00",9800.82,23.69,TRADE
NSW1,"2010/05/06 20:30:00",9690.4,23.71,TRADE
NSW1,"2010/05/06 21:00:00",9592.41,23.29,TRADE
NSW1,"2010/05/06 21:30:00",9282.03,22.74,TRADE
NSW1,"2010/05/06 22:00:00",9017.74,22.06,TRADE
NSW1,"2010/05/06 22:30:00",9087.79,23.07,TRADE
NSW1,"2010/05/06 23:00:00",8891.36,22.16,TRADE
NSW1,"2010/05/06 23:30:00",8772.34,23.68,TRADE
NSW1,"2010/05/07 00:00:00",8626.73,22.69,TRADE
NSW1,"2010/05/07 00:30:00",8404.88,21.67,TRADE
NSW1,"2010/05/07 01:00:00",8194.65,21.74,TRADE
NSW1,"2010/05/07 01:30:00",8021.97,27.21,TRADE
NSW1,"2010/05/07 02:00:00",7785.19,22.4,TRADE
NSW1,"2010/05/07 02:30:00",7395.69,21.92,TRADE
NSW1,"2010/05/07 03:00:00",7071.07,21.67,TRADE
NSW1,"2010/05/07 03:30:00",6845.93,21.22,TRADE
NSW1,"2010/05/07 04:00:00",6726.81,19.98,TRADE
NSW1,"2010/05/07 04:30:00",6712.33,19.78,TRADE
NSW1,"2010/05/07 05:00:00",6766.43,20.53,TRADE
NSW1,"2010/05/07 05:30:00",7087.06,21.91,TRADE
NSW1,"2010/05/07 06:00:00",7469.55,22.56,TRADE
NSW1,"2010/05/07 06:30:00",8191.6,22.32,TRADE
NSW1,"2010/05/07 07:00:00",8956.77,22.27,TRADE
NSW1,"2010/05/07 07:30:00",9338.13,22.54,TRADE
NSW1,"2010/05/07 08:00:00",9739.71,26.27,TRADE
NSW1,"2010/05/07 08:30:00",9766.96,25.98,TRADE
NSW1,"2010/05/07 09:00:00",9706.29,24.88,TRADE
NSW1,"2010/05/07 09:30:00",9755.4,23.63,TRADE
NSW1,"2010/05/07 10:00:00",9684.49,22.81,TRADE
NSW1,"2010/05/07 10:30:00",9694.16,22.8,TRADE
NSW1,"2010/05/07 11:00:00",9605.13,22.51,TRADE
NSW1,"2010/05/07 11:30:00",9515.96,22.49,TRADE
NSW1,"2010/05/07 12:00:00",9424.69,23.67,TRADE
NSW1,"2010/05/07 12:30:00",9358.83,22.49,TRADE
NSW1,"2010/05/07 13:00:00",9293.82,22.48,TRADE
NSW1,"2010/05/07 13:30:00",9301.39,23.74,TRADE
NSW1,"2010/05/07 14:00:00",9017.24,22.11,TRADE
NSW1,"2010/05/07 14:30:00",9142.95,22.43,TRADE
NSW1,"2010/05/07 15:00:00",9083.83,22.23,TRADE
NSW1,"2010/05/07 15:30:00",9080.98,22.08,TRADE
NSW1,"2010/05/07 16:00:00",9108.29,22.05,TRADE
NSW1,"2010/05/07 16:30:00",9113.99,22.46,TRADE
NSW1,"2010/05/07 17:00:00",9222.67,22.81,TRADE
NSW1,"2010/05/07 17:30:00",9491,27.37,TRADE
NSW1,"2010/05/07 18:00:00",9959.11,60.55,TRADE
NSW1,"2010/05/07 18:30:00",9925.82,47.84,TRADE
NSW1,"2010/05/07 19:00:00",9803.94,36.23,TRADE
NSW1,"2010/05/07 19:30:00",9570.53,27.49,TRADE
NSW1,"2010/05/07 20:00:00",9387.49,23.39,TRADE
NSW1,"2010/05/07 20:30:00",9215.63,22.64,TRADE
NSW1,"2010/05/07 21:00:00",9115.17,22.41,TRADE
NSW1,"2010/05/07 21:30:00",8788.14,22.24,TRADE
NSW1,"2010/05/07 22:00:00",8564.01,22,TRADE
NSW1,"2010/05/07 22:30:00",8810.45,22.69,TRADE
NSW1,"2010/05/07 23:00:00",8779.91,23.95,TRADE
NSW1,"2010/05/07 23:30:00",8718.99,25.42,TRADE
NSW1,"2010/05/08 00:00:00",8598.22,23.82,TRADE
NSW1,"2010/05/08 00:30:00",8370.54,22,TRADE
NSW1,"2010/05/08 01:00:00",8103.54,21.49,TRADE
NSW1,"2010/05/08 01:30:00",7923,23.31,TRADE
NSW1,"2010/05/08 02:00:00",7632.72,21.74,TRADE
NSW1,"2010/05/08 02:30:00",7264.78,21.82,TRADE
NSW1,"2010/05/08 03:00:00",6988.11,21.23,TRADE
NSW1,"2010/05/08 03:30:00",6746.47,19.82,TRADE
NSW1,"2010/05/08 04:00:00",6616.72,19.46,TRADE
NSW1,"2010/05/08 04:30:00",6554.05,17.56,TRADE
NSW1,"2010/05/08 05:00:00",6556.97,20,TRADE
NSW1,"2010/05/08 05:30:00",6674.67,20.04,TRADE
NSW1,"2010/05/08 06:00:00",6796.98,20.64,TRADE
NSW1,"2010/05/08 06:30:00",7138.85,21.25,TRADE
NSW1,"2010/05/08 07:00:00",7446.34,21.8,TRADE
NSW1,"2010/05/08 07:30:00",7868.57,22.16,TRADE
NSW1,"2010/05/08 08:00:00",8361.98,22.16,TRADE
NSW1,"2010/05/08 08:30:00",8656.76,22.05,TRADE
NSW1,"2010/05/08 09:00:00",8947.68,24.48,TRADE
NSW1,"2010/05/08 09:30:00",9132.22,27.73,TRADE
NSW1,"2010/05/08 10:00:00",9094.46,26.81,TRADE
NSW1,"2010/05/08 10:30:00",8971.7,26.32,TRADE
NSW1,"2010/05/08 11:00:00",8843.64,23.07,TRADE
NSW1,"2010/05/08 11:30:00",8689.19,21.99,TRADE
NSW1,"2010/05/08 12:00:00",8611.65,21.96,TRADE
NSW1,"2010/05/08 12:30:00",8500.62,22,TRADE
NSW1,"2010/05/08 13:00:00",8421.78,22.03,TRADE
NSW1,"2010/05/08 13:30:00",8348.99,22,TRADE
NSW1,"2010/05/08 14:00:00",8213.55,21.92,TRADE
NSW1,"2010/05/08 14:30:00",8085.63,21.53,TRADE
NSW1,"2010/05/08 15:00:00",8087.17,22,TRADE
NSW1,"2010/05/08 15:30:00",8071.33,22,TRADE
NSW1,"2010/05/08 16:00:00",8074.63,22,TRADE
NSW1,"2010/05/08 16:30:00",8154.86,22,TRADE
NSW1,"2010/05/08 17:00:00",8338.63,22.08,TRADE
NSW1,"2010/05/08 17:30:00",8683.53,24.13,TRADE
NSW1,"2010/05/08 18:00:00",9271.86,35.16,TRADE
NSW1,"2010/05/08 18:30:00",9303.68,37.97,TRADE
NSW1,"2010/05/08 19:00:00",9095.42,33.37,TRADE
NSW1,"2010/05/08 19:30:00",8826.8,23.49,TRADE
NSW1,"2010/05/08 20:00:00",8602.59,22,TRADE
NSW1,"2010/05/08 20:30:00",8494.42,22.1,TRADE
NSW1,"2010/05/08 21:00:00",8479.2,22.3,TRADE
NSW1,"2010/05/08 21:30:00",8305.74,22.37,TRADE
NSW1,"2010/05/08 22:00:00",8141.31,21.92,TRADE
NSW1,"2010/05/08 22:30:00",8202.47,22.5,TRADE
NSW1,"2010/05/08 23:00:00",8154.71,22.37,TRADE
NSW1,"2010/05/08 23:30:00",8067.34,24.68,TRADE
NSW1,"2010/05/09 00:00:00",7894.99,23.61,TRADE
NSW1,"2010/05/09 00:30:00",7695.25,21.95,TRADE
NSW1,"2010/05/09 01:00:00",7490.18,21.92,TRADE
NSW1,"2010/05/09 01:30:00",7282.98,22.6,TRADE
NSW1,"2010/05/09 02:00:00",7055.26,22.22,TRADE
NSW1,"2010/05/09 02:30:00",6806.56,21.92,TRADE
NSW1,"2010/05/09 03:00:00",6585.08,21.59,TRADE
NSW1,"2010/05/09 03:30:00",6425.95,21.1,TRADE
NSW1,"2010/05/09 04:00:00",6337.89,20.61,TRADE
NSW1,"2010/05/09 04:30:00",6327.67,20,TRADE
NSW1,"2010/05/09 05:00:00",6296.89,20.05,TRADE
NSW1,"2010/05/09 05:30:00",6378.86,20.68,TRADE
NSW1,"2010/05/09 06:00:00",6482.71,21.71,TRADE
NSW1,"2010/05/09 06:30:00",6661.7,21.3,TRADE
NSW1,"2010/05/09 07:00:00",6830.91,21.02,TRADE
NSW1,"2010/05/09 07:30:00",7140.22,21.77,TRADE
NSW1,"2010/05/09 08:00:00",7570.49,22,TRADE
NSW1,"2010/05/09 08:30:00",7893.35,22,TRADE
NSW1,"2010/05/09 09:00:00",8262.44,22,TRADE
NSW1,"2010/05/09 09:30:00",8368.07,22,TRADE
NSW1,"2010/05/09 10:00:00",8459.33,22,TRADE
NSW1,"2010/05/09 10:30:00",8464.45,22,TRADE
NSW1,"2010/05/09 11:00:00",8398.4,22,TRADE
NSW1,"2010/05/09 11:30:00",8270.87,22,TRADE
NSW1,"2010/05/09 12:00:00",8095.88,21.94,TRADE
NSW1,"2010/05/09 12:30:00",7994.64,22,TRADE
NSW1,"2010/05/09 13:00:00",7892.19,22,TRADE
NSW1,"2010/05/09 13:30:00",7804.81,22,TRADE
NSW1,"2010/05/09 14:00:00",7718.28,22,TRADE
NSW1,"2010/05/09 14:30:00",7682.62,22,TRADE
NSW1,"2010/05/09 15:00:00",7643.46,21.99,TRADE
NSW1,"2010/05/09 15:30:00",7629.26,21.99,TRADE
NSW1,"2010/05/09 16:00:00",7641.66,22,TRADE
NSW1,"2010/05/09 16:30:00",7815.52,22.01,TRADE
NSW1,"2010/05/09 17:00:00",7987.42,22.01,TRADE
NSW1,"2010/05/09 17:30:00",8327.37,26.05,TRADE
NSW1,"2010/05/09 18:00:00",8947.13,42.09,TRADE
NSW1,"2010/05/09 18:30:00",9095.66,55.67,TRADE
NSW1,"2010/05/09 19:00:00",8961.56,42.92,TRADE
NSW1,"2010/05/09 19:30:00",8760.36,28.62,TRADE
NSW1,"2010/05/09 20:00:00",8618.95,22.26,TRADE
NSW1,"2010/05/09 20:30:00",8582.85,23.7,TRADE
NSW1,"2010/05/09 21:00:00",8461.68,22.12,TRADE
NSW1,"2010/05/09 21:30:00",8270.45,22,TRADE
NSW1,"2010/05/09 22:00:00",8029.64,22.16,TRADE
NSW1,"2010/05/09 22:30:00",8068.83,25.14,TRADE
NSW1,"2010/05/09 23:00:00",7877.88,24.04,TRADE
NSW1,"2010/05/09 23:30:00",7755.18,24.01,TRADE
NSW1,"2010/05/10 00:00:00",7562.92,22.45,TRADE
NSW1,"2010/05/10 00:30:00",7366.11,21.82,TRADE
NSW1,"2010/05/10 01:00:00",7227.75,21.92,TRADE
NSW1,"2010/05/10 01:30:00",7114.7,22.77,TRADE
NSW1,"2010/05/10 02:00:00",6948.75,22,TRADE
NSW1,"2010/05/10 02:30:00",6672.24,20.19,TRADE
NSW1,"2010/05/10 03:00:00",6483.95,19.97,TRADE
NSW1,"2010/05/10 03:30:00",6383.04,20.25,TRADE
NSW1,"2010/05/10 04:00:00",6389.89,18.4,TRADE
NSW1,"2010/05/10 04:30:00",6388.23,17.63,TRADE
NSW1,"2010/05/10 05:00:00",6523.79,20.05,TRADE
NSW1,"2010/05/10 05:30:00",6860.13,21.45,TRADE
NSW1,"2010/05/10 06:00:00",7219.88,22.01,TRADE
NSW1,"2010/05/10 06:30:00",7983.49,22.09,TRADE
NSW1,"2010/05/10 07:00:00",8691.45,24.62,TRADE
NSW1,"2010/05/10 07:30:00",9088.67,24.14,TRADE
NSW1,"2010/05/10 08:00:00",9413.2,27.95,TRADE
NSW1,"2010/05/10 08:30:00",9524.6,30.22,TRADE
NSW1,"2010/05/10 09:00:00",9467.03,27.2,TRADE
NSW1,"2010/05/10 09:30:00",9549.3,27.45,TRADE
NSW1,"2010/05/10 10:00:00",9563.22,25.9,TRADE
NSW1,"2010/05/10 10:30:00",9577.69,24.97,TRADE
NSW1,"2010/05/10 11:00:00",9598.62,24.9,TRADE
NSW1,"2010/05/10 11:30:00",9506.81,24.46,TRADE
NSW1,"2010/05/10 12:00:00",9415.22,23.42,TRADE
NSW1,"2010/05/10 12:30:00",9321.35,23.99,TRADE
NSW1,"2010/05/10 13:00:00",9326.93,24.66,TRADE
NSW1,"2010/05/10 13:30:00",9396.98,24.91,TRADE
NSW1,"2010/05/10 14:00:00",9369.74,24.81,TRADE
NSW1,"2010/05/10 14:30:00",9320.97,24.65,TRADE
NSW1,"2010/05/10 15:00:00",9268.94,23.55,TRADE
NSW1,"2010/05/10 15:30:00",9193.65,22.49,TRADE
NSW1,"2010/05/10 16:00:00",9210.21,22.63,TRADE
NSW1,"2010/05/10 16:30:00",9274.98,23.97,TRADE
NSW1,"2010/05/10 17:00:00",9343.7,23.76,TRADE
NSW1,"2010/05/10 17:30:00",9739.69,35.09,TRADE
NSW1,"2010/05/10 18:00:00",10268.92,103.07,TRADE
NSW1,"2010/05/10 18:30:00",10209.59,88.64,TRADE
NSW1,"2010/05/10 19:00:00",9922.91,45.43,TRADE
NSW1,"2010/05/10 19:30:00",9597.5,27.78,TRADE
NSW1,"2010/05/10 20:00:00",9392.38,28.11,TRADE
NSW1,"2010/05/10 20:30:00",9201.91,29.18,TRADE
NSW1,"2010/05/10 21:00:00",9036.41,28.4,TRADE
NSW1,"2010/05/10 21:30:00",8802.25,24.01,TRADE
NSW1,"2010/05/10 22:00:00",8513.91,22.69,TRADE
NSW1,"2010/05/10 22:30:00",8639.9,27.75,TRADE
NSW1,"2010/05/10 23:00:00",8597.45,25.71,TRADE
NSW1,"2010/05/10 23:30:00",8441.55,25.74,TRADE
NSW1,"2010/05/11 00:00:00",8333.16,24.3,TRADE
NSW1,"2010/05/11 00:30:00",8184.39,21.44,TRADE
NSW1,"2010/05/11 01:00:00",7951.47,21.7,TRADE
NSW1,"2010/05/11 01:30:00",7760.52,24.17,TRADE
NSW1,"2010/05/11 02:00:00",7538.32,21.91,TRADE
NSW1,"2010/05/11 02:30:00",7153.4,21.43,TRADE
NSW1,"2010/05/11 03:00:00",6860.73,19.36,TRADE
NSW1,"2010/05/11 03:30:00",6619.46,18.56,TRADE
NSW1,"2010/05/11 04:00:00",6536.19,18.18,TRADE
NSW1,"2010/05/11 04:30:00",6595.37,20.48,TRADE
NSW1,"2010/05/11 05:00:00",6593.68,19.43,TRADE
NSW1,"2010/05/11 05:30:00",6839.88,21.73,TRADE
NSW1,"2010/05/11 06:00:00",7262.34,22.25,TRADE
NSW1,"2010/05/11 06:30:00",8033.82,22.33,TRADE
NSW1,"2010/05/11 07:00:00",8700.4,23.92,TRADE
NSW1,"2010/05/11 07:30:00",9019.06,24.03,TRADE
NSW1,"2010/05/11 08:00:00",9321.28,27.28,TRADE
NSW1,"2010/05/11 08:30:00",9448.03,28.7,TRADE
NSW1,"2010/05/11 09:00:00",9368.75,27.47,TRADE
NSW1,"2010/05/11 09:30:00",9449.03,26.76,TRADE
NSW1,"2010/05/11 10:00:00",9422.47,27.35,TRADE
NSW1,"2010/05/11 10:30:00",9476.43,25.14,TRADE
NSW1,"2010/05/11 11:00:00",9449.39,23.12,TRADE
NSW1,"2010/05/11 11:30:00",9419.45,22.93,TRADE
NSW1,"2010/05/11 12:00:00",9383.13,22.7,TRADE
NSW1,"2010/05/11 12:30:00",9389.92,22.66,TRADE
NSW1,"2010/05/11 13:00:00",9316.93,22.48,TRADE
NSW1,"2010/05/11 13:30:00",9316.48,22.54,TRADE
NSW1,"2010/05/11 14:00:00",9316.5,22.56,TRADE
NSW1,"2010/05/11 14:30:00",9354.07,22.48,TRADE
NSW1,"2010/05/11 15:00:00",9265.06,22.48,TRADE
NSW1,"2010/05/11 15:30:00",9141.69,22.46,TRADE
NSW1,"2010/05/11 16:00:00",9161.69,22.48,TRADE
NSW1,"2010/05/11 16:30:00",9292.31,22.49,TRADE
NSW1,"2010/05/11 17:00:00",9379.04,22.95,TRADE
NSW1,"2010/05/11 17:30:00",9796.36,48.86,TRADE
NSW1,"2010/05/11 18:00:00",10294.59,112.75,TRADE
NSW1,"2010/05/11 18:30:00",10243.2,84.51,TRADE
NSW1,"2010/05/11 19:00:00",10001.35,54.46,TRADE
NSW1,"2010/05/11 19:30:00",9727.96,34.9,TRADE
NSW1,"2010/05/11 20:00:00",9555.76,46,TRADE
NSW1,"2010/05/11 20:30:00",9393.74,36.39,TRADE
NSW1,"2010/05/11 21:00:00",9237.27,34.91,TRADE
NSW1,"2010/05/11 21:30:00",9023.92,31.04,TRADE
NSW1,"2010/05/11 22:00:00",8765.1,25.33,TRADE
NSW1,"2010/05/11 22:30:00",8856.48,33.4,TRADE
NSW1,"2010/05/11 23:00:00",8689.81,28.77,TRADE
NSW1,"2010/05/11 23:30:00",8614.71,31.52,TRADE
NSW1,"2010/05/12 00:00:00",8485.84,29.09,TRADE
NSW1,"2010/05/12 00:30:00",8344.75,30.33,TRADE
NSW1,"2010/05/12 01:00:00",8201.37,27.49,TRADE
NSW1,"2010/05/12 01:30:00",8016.5,32.3,TRADE
NSW1,"2010/05/12 02:00:00",7813.15,31.87,TRADE
NSW1,"2010/05/12 02:30:00",7438.95,25.6,TRADE
NSW1,"2010/05/12 03:00:00",7157.3,23.63,TRADE
NSW1,"2010/05/12 03:30:00",6890.91,21.98,TRADE
NSW1,"2010/05/12 04:00:00",6783.38,22.01,TRADE
NSW1,"2010/05/12 04:30:00",6770.81,23.92,TRADE
NSW1,"2010/05/12 05:00:00",6893.6,22.67,TRADE
NSW1,"2010/05/12 05:30:00",7222.28,25.12,TRADE
NSW1,"2010/05/12 06:00:00",7585.66,26.35,TRADE
NSW1,"2010/05/12 06:30:00",8409.53,27.99,TRADE
NSW1,"2010/05/12 07:00:00",9080.96,27.55,TRADE
NSW1,"2010/05/12 07:30:00",9460.91,53.89,TRADE
NSW1,"2010/05/12 08:00:00",9749.47,64.48,TRADE
NSW1,"2010/05/12 08:30:00",9806.65,32.7,TRADE
NSW1,"2010/05/12 09:00:00",9677.78,27.85,TRADE
NSW1,"2010/05/12 09:30:00",9740.65,45.1,TRADE
NSW1,"2010/05/12 10:00:00",9745.52,67.11,TRADE
NSW1,"2010/05/12 10:30:00",9691.59,30.7,TRADE
NSW1,"2010/05/12 11:00:00",9638.83,27.78,TRADE
NSW1,"2010/05/12 11:30:00",9557.9,27.05,TRADE
NSW1,"2010/05/12 12:00:00",9442.95,24.36,TRADE
NSW1,"2010/05/12 12:30:00",9371.26,24.31,TRADE
NSW1,"2010/05/12 13:00:00",9317.09,22.49,TRADE
NSW1,"2010/05/12 13:30:00",9301.83,22.5,TRADE
NSW1,"2010/05/12 14:00:00",9224.05,22.48,TRADE
NSW1,"2010/05/12 14:30:00",9138.57,21.94,TRADE
NSW1,"2010/05/12 15:00:00",8845.76,21.84,TRADE
NSW1,"2010/05/12 15:30:00",8880.6,22.17,TRADE
NSW1,"2010/05/12 16:00:00",9254.82,22.23,TRADE
NSW1,"2010/05/12 16:30:00",9363.39,22.44,TRADE
NSW1,"2010/05/12 17:00:00",9589.47,24.59,TRADE
NSW1,"2010/05/12 17:30:00",10100.02,34.04,TRADE
NSW1,"2010/05/12 18:00:00",10745.74,139.25,TRADE
NSW1,"2010/05/12 18:30:00",10735.5,113.28,TRADE
NSW1,"2010/05/12 19:00:00",10613.12,96.81,TRADE
NSW1,"2010/05/12 19:30:00",10322.78,40.03,TRADE
NSW1,"2010/05/12 20:00:00",10133.6,34.11,TRADE
NSW1,"2010/05/12 20:30:00",10011.05,46.67,TRADE
NSW1,"2010/05/12 21:00:00",9814.56,31.81,TRADE
NSW1,"2010/05/12 21:30:00",9549.56,32.28,TRADE
NSW1,"2010/05/12 22:00:00",9163.24,27.26,TRADE
NSW1,"2010/05/12 22:30:00",9321.31,57.28,TRADE
NSW1,"2010/05/12 23:00:00",9136.62,28.45,TRADE
NSW1,"2010/05/12 23:30:00",8955.32,31.26,TRADE
NSW1,"2010/05/13 00:00:00",8833.61,29.33,TRADE
NSW1,"2010/05/13 00:30:00",8593.72,26.8,TRADE
NSW1,"2010/05/13 01:00:00",8416.48,24.73,TRADE
NSW1,"2010/05/13 01:30:00",8226.68,29.71,TRADE
NSW1,"2010/05/13 02:00:00",7977.28,26.61,TRADE
NSW1,"2010/05/13 02:30:00",7581.16,22,TRADE
NSW1,"2010/05/13 03:00:00",7280.65,21.82,TRADE
NSW1,"2010/05/13 03:30:00",7022.07,21.74,TRADE
NSW1,"2010/05/13 04:00:00",6907.93,21.81,TRADE
NSW1,"2010/05/13 04:30:00",6889.29,22.67,TRADE
NSW1,"2010/05/13 05:00:00",6960.09,22,TRADE
NSW1,"2010/05/13 05:30:00",7308.25,23.17,TRADE
NSW1,"2010/05/13 06:00:00",7767.75,25.72,TRADE
NSW1,"2010/05/13 06:30:00",8674.47,31.85,TRADE
NSW1,"2010/05/13 07:00:00",9440.76,84.09,TRADE
NSW1,"2010/05/13 07:30:00",9813.43,24.42,TRADE
NSW1,"2010/05/13 08:00:00",10192.12,32.92,TRADE
NSW1,"2010/05/13 08:30:00",10190.76,29.75,TRADE
NSW1,"2010/05/13 09:00:00",10047.1,27.55,TRADE
NSW1,"2010/05/13 09:30:00",10044.63,27.99,TRADE
NSW1,"2010/05/13 10:00:00",9964.53,26.44,TRADE
NSW1,"2010/05/13 10:30:00",9879.27,25.19,TRADE
NSW1,"2010/05/13 11:00:00",9803.19,21.59,TRADE
NSW1,"2010/05/13 11:30:00",9588.21,21.91,TRADE
NSW1,"2010/05/13 12:00:00",9408.89,23.05,TRADE
NSW1,"2010/05/13 12:30:00",9382.51,22,TRADE
NSW1,"2010/05/13 13:00:00",9327.45,22.1,TRADE
NSW1,"2010/05/13 13:30:00",9287.28,23.36,TRADE
NSW1,"2010/05/13 14:00:00",9262.85,22,TRADE
NSW1,"2010/05/13 14:30:00",9265.05,22.47,TRADE
NSW1,"2010/05/13 15:00:00",9198.15,22,TRADE
NSW1,"2010/05/13 15:30:00",9124.41,22,TRADE
NSW1,"2010/05/13 16:00:00",9166.26,21.96,TRADE
NSW1,"2010/05/13 16:30:00",9288.82,22.13,TRADE
NSW1,"2010/05/13 17:00:00",9550.93,22.47,TRADE
NSW1,"2010/05/13 17:30:00",10019.41,25.04,TRADE
NSW1,"2010/05/13 18:00:00",10680.92,77.47,TRADE
NSW1,"2010/05/13 18:30:00",10747.02,92.8,TRADE
NSW1,"2010/05/13 19:00:00",10565.58,48.2,TRADE
NSW1,"2010/05/13 19:30:00",10346.48,31.03,TRADE
NSW1,"2010/05/13 20:00:00",10155.45,25.54,TRADE
NSW1,"2010/05/13 20:30:00",10075.04,28.51,TRADE
NSW1,"2010/05/13 21:00:00",9888.92,25.55,TRADE
NSW1,"2010/05/13 21:30:00",9494.6,23.9,TRADE
NSW1,"2010/05/13 22:00:00",9214.4,22.9,TRADE
NSW1,"2010/05/13 22:30:00",9289.01,46.26,TRADE
NSW1,"2010/05/13 23:00:00",9136.45,26.13,TRADE
NSW1,"2010/05/13 23:30:00",8972.27,27.43,TRADE
NSW1,"2010/05/14 00:00:00",8794.54,25.53,TRADE
NSW1,"2010/05/14 00:30:00",8617.91,24.52,TRADE
NSW1,"2010/05/14 01:00:00",8439.13,23.65,TRADE
NSW1,"2010/05/14 01:30:00",8239.38,27.97,TRADE
NSW1,"2010/05/14 02:00:00",7997,27.94,TRADE
NSW1,"2010/05/14 02:30:00",7602.27,22.67,TRADE
NSW1,"2010/05/14 03:00:00",7321.16,22,TRADE
NSW1,"2010/05/14 03:30:00",7079.68,22,TRADE
NSW1,"2010/05/14 04:00:00",6988.53,22,TRADE
NSW1,"2010/05/14 04:30:00",7007.17,22,TRADE
NSW1,"2010/05/14 05:00:00",7075.63,22,TRADE
NSW1,"2010/05/14 05:30:00",7383.93,22.68,TRADE
NSW1,"2010/05/14 06:00:00",7773.88,26.32,TRADE
NSW1,"2010/05/14 06:30:00",8569.95,23.56,TRADE
NSW1,"2010/05/14 07:00:00",9369.75,82.31,TRADE
NSW1,"2010/05/14 07:30:00",9764.6,42.2,TRADE
NSW1,"2010/05/14 08:00:00",10136.29,41.98,TRADE
NSW1,"2010/05/14 08:30:00",10190.51,58.82,TRADE
NSW1,"2010/05/14 09:00:00",10050.94,37.05,TRADE
NSW1,"2010/05/14 09:30:00",10079.16,58.73,TRADE
NSW1,"2010/05/14 10:00:00",10011.03,35.37,TRADE
NSW1,"2010/05/14 10:30:00",9988.94,25.65,TRADE
NSW1,"2010/05/14 11:00:00",9871.6,27.02,TRADE
NSW1,"2010/05/14 11:30:00",9630.51,22.66,TRADE
NSW1,"2010/05/14 12:00:00",9459.42,23.39,TRADE
NSW1,"2010/05/14 12:30:00",9496.25,24.14,TRADE
NSW1,"2010/05/14 13:00:00",9404.23,22.41,TRADE
NSW1,"2010/05/14 13:30:00",9377.6,23.78,TRADE
NSW1,"2010/05/14 14:00:00",9268.7,21.9,TRADE
NSW1,"2010/05/14 14:30:00",9194.51,22,TRADE
NSW1,"2010/05/14 15:00:00",9146.03,22.01,TRADE
NSW1,"2010/05/14 15:30:00",9150.94,22.02,TRADE
NSW1,"2010/05/14 16:00:00",9204.81,22.13,TRADE
NSW1,"2010/05/14 16:30:00",9278.61,23.39,TRADE
